text,label
Never ever been this unhappy before in my life lmao,3
come to the funeral tomorrow at 12 to mourn the death of my gpa,3
Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour #chirp,1
And they cover these police shootings fairly well they dont want to miss a chance to bully you,0
Some of these people at this protest are just there for the adrenaline rush. #depressing,3
@user and I have discovered you can now send animated gifs over the updated iMessage,1
"@user Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does",0
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,0
"Tired of people pretending Islam isn't one of the most misogynistic religions, it's no coincidence Muslim countries are terrible for women.",0
@user  IT'S GAME DAY!!!!      T MINUS 14:30,1
@user was joyous. Worried I would be disappointed. Most definitely was not. #chickflick #giggles #comethefuckonbridget,1
My bf drove out of his way after a long day just to spend 15 min holding me to make me feel better. How'd I get so lucky #lucky #happy,1
"When we are weak &amp; in despair, our Mighty God is near;He will give us strength &amp; joy &amp; hope, &amp; calm our inner fear, just have faith &amp; trust.",2
There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done,1
@user @user I dread to think!,3
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,0
@user doing the exact same minus the beer sadly,3
| At home sick... 🎼The blues🎼 won't cure it so I need ideas 🎸😭 | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,3
So nervous I could puke,3
I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,1
"At school, my classmate is with me at music class and he sang Hallelujah like, god, with my friend we were breathless.",1
So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.,0
@user i would just get some decent referees,1
My baskets are better when I'm in a bad mood someone irritate me before practice please,0
@user there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament!,2
"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance",3
Fuking fuming 😤,0
So I'm not being shady but one of Jongdae's ex rumoured girlfriends is going on WGM I'm not saying I'm over joyed but I'm over joyed #bitter,1
@user you have had from me over the years is irrelevant. Its an absolute joke. #manutd #ticketing  #noloyalty #joke #notimpressed,0
@user Yikes. The wrath of Maddie...,0
"@user @user That'll be gosh darn terrific if they only check the brown people. Shucks, let's make a law to say only brown people.",0
Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,0
A pretty dejected FanCam on the way. #SCFC #TBPTV,0
"There's many things I don't care about, and many things I do that I don't speak on because it's such a heaviness even when released...",3
@user agree!  Those latest polls,2
Another raging storm brought on by my own emotions sorry everyone. enjoy the thunder,0
People are trying too hard to hate on Cam Newton without understanding his position,0
Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳,0
@user @user @user Shew. That was #awful,0
@user I was in high school and remember helping neighbors clean up back home in Greenville.  Pretty sobering stuff.  #sadness,3
@user Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.,0
Hate knowing I have to get up at half 5 for gym in the morning it's so depressing,3
"@user why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",0
Life is too short so dont shoot it in with worries sadness and grief.,2
with terrorism a booming industry in Pak and govt. oblivious of the fact wt happens within its territory Talking Kashmir is Deranged,0
@user my heart just sunk.,3
Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult,0
"He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.",1
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 😕 #insomnia #anxiety #notfair,3
a #monster is only a #monster if you view him through,2
@user so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses,0
Good morning! Welcome the new day into your life and your heart #mindfulness #smile #zen,1
"Wanna pop some pills, sedate myself, and wake up tomorrow.",3
@user True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @user ? mebbe :P,1
"@user Your stomach growl woke you up, huh?",0
@user ew omg that is so grim,3
"@user on RHOBH, you just do not want to assume an affair while you were married so you criticize @user",0
@user How cool would it be if @user animated the scene,1
I wanna go to fright fest with squad,1
@user #rage?? The #CrookedCourt said #rage MANY times to explain away the brutal killings of #Petits by #Hayes &amp; #Komisarjevsky,0
BLUES with BOB HADDRELL &amp; Guests\nFri 23rd Sep 8:30pm - 11:00pm #blues #free #TunbridgeWells,1
"I know I've painted quite a grim picture of your chances. But if you simply stand here, we will both surely die.",0
@user delays from Streatham Cmn to Clap Junc &amp; now train took 20 mins for 9 mins journey. Missed 2 trains to Reading #fuming,0
I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,0
I don't get that my parents literally don't see how unhappy I been lately,3
@user agree!  Those latest polls #alarming,3
I'm a cheery ghost.,1
Just found out tonight my son will not be doing practical work counting towards his GCSE exam. OK then! I thought STEM was all the rage??,0
Do you think humans have the sense for recognizing impending doom? #anxiety,3
@user @user tfw ur fans panic cuz they think u cut ur hair,0
my dogs making the most RIDICULOUS sounds right now its like a high pitched gargle-y growl,0
Scott Dann injured aka my worst nightmare,3
Wow just watched Me Before You and it was seriously one of the most depressing movies of my life,3
@user I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player,0
No one wants to win the wild card because you have to play the Cubs on the road.,1
Last @user product I buy - I promise! Absolutely #terrible #CustomerService,0
"@user if not filming, @user smile! please. :)",1
"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5",1
"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @user",3
"Came in to work today 1.5 hours late.1st thing I hear: 'Ma'am,the big boss has been waiting for you in his office.' #panic #hateBeingLate 😩😪",3
"@user lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking",0
@user i dont understand why u do videos every week spend time with your family instead of working on horror #takeabreak,0
#Sports Top seed Johnson chases double delight at Tour Championship,1
Just wish I was appreciated for all I do! When is it my turn to be taken care of!! I want a break!! #tired #lost,3
@user @user wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines #fuming #con!,0
When the surfer girl and i  don't speak the same language anymore.. #justsaying #sadness,3
Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,3
i am about to find the sadness in graham's lyrics,3
"@user hi lovely brownie, MM is calling me tuppytupperware.. its awful",0
@user holy shit it just a bee sting like fuck you're not dying,0
Gonna be a loooooong year as a Browns fan. Longer than normal and that's #sad,3
I hate when it's gloomy outside because it always gets me in a depressing mood,3
The last few weeks have been dreadful. opening up of old #wounds. the #gossip of others/evil that spill from thier lips #melancholy #sadnnes,3
Nawaz Sharif is getting more funnier than @user day by day. #laughter #challenge #kashmir #baloch,1
Oi @user you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha,1
Where are some great places to listen to blues? #nightlife #NightLifeENT #blues #jazz #gatewayarch #stlouis #washingtonave,1
"@user 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",3
How can America be so openly embracing racism.,0
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forlife #annoying #irritation #weirdsmells",0
"@user  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",0
I hate having ideas but being too afraid to share them 😔,0
I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,0
Connivers blind to existential fury,0
@user Sorry I missed you :) I stayed up late working and pondering life,3
@user Maybe if it was transgender the media would cover it,0
@user @user So much animosity towards Loki who is fighting the same battle as you. Surely not the best use of energy.,2
Nice Idea collect all relevant socialmedia in one-But dont be automatic pls #worldsapp ⬅️ #chirp #appsworld #socialmedia @user merci🎈,1
Boycotting @user till butter pecan comes back. I am furious,0
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP.,0
its been ages since ive had shawarma my stomach is,3
what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff,1
@user @user @user I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?,3
I have a job interview with @user in Loughborough next month !!!,1
"@user I know, right? I had a tinge of the same thought. Glad it's Six from BSG, though. Happy the show stayed consistent after break.",1
@user @user it's sad but now we are making our own children vulnerable to the same terror.,3
I bet @user is fuming with our draw 👀,0
Everything you’ve ever wanted is on the other side of fear. –George Addair #ThursdayThoughts #yourpushfactor  #life #quote,2
First College Math Test tomorrow,1
I can never find the exact #emoji that I'm after at the exact moment that I need it,3
@user I think that yawning actor died of a drug overdose.,3
"340:892 All with weary task fordone.\nNow the wasted brands do glow,\nWhilst the scritch-owl, scritching loud,\n#AMNDBots",0
This uber driver TRIED it with me &amp; he'll feel my wrath,0
"@user Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -",1
The voice is all about Miley and Alicia this year. No longer about the contestants. #sad @user,3
"@user you are a cruel, cruel man. #therewillbeblood",0
"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli.",3
Never a dull moment when talking to Nell 😂😂😂😂😋,1
"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",1
@user your nightmare,0
"its a gloomy day, im cuddled in my bed watching brendon covering songs and i couldnt be more relaxed or happy 😋",1
"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol",1
"#FF @user Love &amp; support, always!! Eliza Neals ROCKS!! #blues #music #friends 😎🎸",1
"Okay you've annoyed me, you haven't done a good job there at all.",0
@user @user If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people?,0
@user No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,0
@user Now that's what I call a gameface! #gameface  #intimidate,0
All hell is breaking loose in Charlotte. #CharlotteProtest #anger #looting,0
Historically Japanese have always been into #jazz and #blues. The 70s dark age of jazz big names like C.C. &amp; M.D. were surviving on Tokyo.,1
"Not written for African-American\n\nNo refuge could save the hireling and slave\nFrom the terror of flight or the gloom of the grave,",3
0 excitement for this weekend just pure dread,3
Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.,1
Just died from laughter after seeing that😂😭😂😭,1
Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck,0
I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn #rage,0
Been up since 4am. Too scared to go back to sleep #nightmare — feeling scared,3
These people irritate tf out of me I swear 🙄 I'm goin to sleep ✌🏾️,0
@user Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.,0
"@user @user 🙂ty I often conflate the two depression + sadness, but they are very different. This q reminded me of that #mhchat",3
“Dyslexia is the affliction of a frozen genius.”― Stephen Richards,2
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily,1
@user call me now I'm laying in my bed moping like I intend to do for the next 2 months.,3
@user @user @user @user @user @user average 22000 for the massif... #shocking,0
"@user #VoteYourConscience or succumb to #fear? 'He is #scary, he is #dangerous!' -@HillaryClinton's #alarmist #PATRIOTACT platform.",0
How's it possible to go from cheery earlier to the worst mood possible now🙄,3
@user just die depression.,3
@user @user you got hacked on your gaming channel grim by evil wood clowns yesterday September 20 and September 21 today,0
It feel like we lost a family member🙄😂,3
"By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA",0
@user been better. It's really stupid don't worry,2
My #Fibromyalgia has been really bad lately which is not good for my mental state. I feel very overwhelmed #anxiety #bipolar #depression,3
A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory.,0
Candice's standing pout face aggravates me every week,0
When you forget to mention you were bought dreamboys tickets 🙄😂 #raging,0
"@user He just has that way of thinking, he wants absolute hope born from absolute despair.",3
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers. #sad,3
"@user door and cleared his throat, trying to dispel any nervousness he had left.",2
"“Optimism may sometimes be delusional, but pessimism is always delusional.” —Alan Cohen #believe",2
@user Bloody right #fume,0
The ecosystem is meant to break thru the wall of #apprehension. It's easy to follow a fave music star &amp; watch their goings on–but #dentists?,2
I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @user #horrid,0
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute,1
“Winners are not afraid of losing. But losers are. Failure is part of the process of success. People who avoid failure also avoid success.',2
“The immense importance of football is sometimes scary. When you don’t win you are responsible for so many unhappy people.” - Arsene Wenger,3
@user literally Nicole already had her chance and she played shitty both seasons. #bitter,0
@user thanks for playing Crock Pot Going #radio #blog #blues #music #indiemusic,1
@user who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,0
Stuck in a infuriate scrum about hegemonists.  #scrum #scrum #Stuck,0
I can't mourn Kid Cudi cause we have Travis Scott...,3
"@user on RHOBH, you just do not want to assume an affair while you were married so you criticize @user #awful",0
@user AND his momma was worse than Tony sopranos momma #wow  #history #major,0
"@user With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",0
"Pops are joyless, soulless toys which look nearly identical.  They are the perfect expression of consumerism.  'I enjoy this franchise'",1
@user @user @user Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking,0
Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊,3
MY CAR IS DENTED FROM THE HAIL sad,3
Most people never achieve their goals because they are afraid to fail.,3
@user apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas!,0
"@user @user (like, hope i didn't offend with my commentary - it wasn't what I was intending!)",3
@user literally Nicole already had her chance and she played shitty both seasons.,3
I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,3
The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear,1
People who cheer for sports teams completely outside of New Jersey or PA piss me off,0
"@user @user It is very specific areas only. I care like 0% about clothes, much to my mother's dismay.",3
Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!,0
"@user @user I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots.",0
Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream 😂  #suchagirl,1
"@user @user hmm, don't know many yf  who are short on confidence! Wish I'd been one,",3
"Just Laying Here, Can't Sleep 4 Some Reason",3
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right,0
Heyyyy warriors!!!!! #anxiety #panicattacks,3
@user (2)  Watch out for ppl who have been filled w/ impotent rage over time - they can be led to do just about anything,0
Just had #efficient #great #smiling service @user store. Impressive team of geniuses ready to redefine what customer service is!,1
@user @user taking offense to acount...he ranks 32 of 36 over last 2 years by SABR,0
Cuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a whore in revelations,0
Gonna be a loooooong year as a Browns fan. Longer than normal and that's,1
Lisa: Getting what you want all the time will ultimately leave you unfulfilled and joyless.,3
Bojack Horseman: the saddest show ever written?? #depression #season1,3
"—but he just can't. He feels tired but also restless. So here he now, scrolling his own music player, playing some music through his—",3
"Arguing with these people doesn't work anyway, they just threaten to put you in death camps.",0
@user Omg that is just horrific. Something needs to be done. 😢,3
@user I dont have to sit here and take this from u spry young children,0
Synth backing tracks = sadness\n#depresspop #dark #+++ #alt #fuckingmeup,3
"Indian time it's already ur birthday @user Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",1
Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate #awful,0
Love your new show @user,1
Jeans with fake pockets,0
"Romero, Rojo, Blind, Memphis, Rooney. This is nearly a starting line up I’d wanna punch in the face rather than shake their hand.",0
Ugh I want to punch a wall every time I have to use @user 10. Literally the worst product ever made #windows10 #awful #killme,0
"@user Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama",0
"@user I'm not surprised, I would be fuming! 😤",0
@user expected i thought,1
I'm just doing what u should b doing just minding my business and grinding relentless @user,0
"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye",0
Today's alarm shows how unprepared professors and students are when it comes to emergency protocols. We don't know where to go @user,0
@user AP didn't have a productive week 1 or 1st half against GB and Kalil is horrible! @user D is its strongest asset currently.,0
@user The hilarity of you people not realising that racism is racism regardless of whether one uses choice words is hilarious.,0
"@user I agree. Btw, have u seen Ep22, Granger, O?  That was the episode when I knew Anna was coming back, the conversation at start.",2
3 Styles to Love now at Zales!  Three sparkling styles to love! Stop by and shop in store today.,1
I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,0
@user I often imagine hoe our moon would feel meeting the jovial moons which are all special,2
watching my first Cage of Death and my word this is tremendous,1
"Come here, let me do whatever I do with it. #dismal",3
Panpiper playing Big River outside The Bridges in SR1 #outrage,0
"Dark, dense, and exhilarating come the finale, #HellOrHighWater is a gripping watch.",1
"@user SPARKLES, proud little huff. Still posing mind you.",2
im so mad about power rangers. im incensed. im furious.,0
"BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…",2
not only was that the worst @user that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,0
@user it's a step up from boiling broccoli tbh,2
I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @user in the next week,1
@user @user   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,0
need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,3
@user I think sadness is felt very strongly physically and mentally.  It feels like it takes over and it's hard to focus at work #MHChat,3
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav",3
"@user that's what lisa asked before she started raging at me, 'can I call you?' heh",0
"Wee cunts playing chappy in my street, got my shoes on so I can chase and scare the fuck out of them",0
@user  #CureForInsomnia And the left said WE were all doom &amp; gloom. The Trump Train is so much more fun!,1
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism.  #stop,0
Some questions you get on Twitter make you want to despair. We've been so battered. We complain but aren't convinced things could be better.,3
"Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick!  #wtf #murder",0
"@user any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",0
Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄,0
HartRamsey'sUPLIFT If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source.Look to the LORD!,2
Can we go back 2 weeks and start again ?? This is seriously dreadful,3
I wish harry would start tweeting people again,3
A @user not turning up? Why am I not surprised. Late for work again! #fuming,0
And im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread.,0
So fucking mad my blood boiling.,0
@user we have the same age and you're 1000 times more beautiful than me! #sad 😂,3
People that smoke cigarettes irritate my soul.,0
Being playful as shit😤,0
Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @user,0
"We have all been there, and wished we didn't. 25 #hilarious #AutoCorrect Fails",1
@user They wanna bully the Inhuman.,0
Way towards be prominent if your exasperate is peaked?: TGMbNqUEe,0
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you #shocking",0
@user I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,3
"Especially when it comes to voicing a displeasure, if you can't tell me straight up then hold your peace ✌️️",0
@user #Hypocritical considering the #MiLLiONS of dollars you and @user took from #horrible people and spent on yourselves.,0
@user can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?,0
@user I don't think your a girls girl #fraud  #celebeffer,0
Worst juror ever? Michelle. You were Nicole's biggest threat.  #bb18,0
@user She was winning this war that had been raging on inside of his mind. The desire and love all rolling into something he -,0
Our soldiers in war zones are held to a higher level of rules of engagement than our police officers.,3
@user  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,0
You don't know how to love me when you're sober #sober #selenagomez #revival,3
Hey @user - how do I find my play history on new #ios10 #appleMusic #music #lost,3
Have wee pop socks on and they KEEP FALLING OFF INSIDE MY SHOES #rage,0
"Really planned on making videos this week. Then. A tv died, phone broke, truck died, #depression took over. I'm wondering what I did 2 karma",3
me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n#pictureday2016 #smile #ornot,1
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums",1
It's sad when your man leaves work a little bit late and your worst fear is 'Oh no!! Did he get stopped by the police?!?! ' #sad #ourworld,3
Dates in the glove box' is pure panic excuse #GBBO,3
jamming out to fury in math class wanting to die hbu,0
"#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @user #terrorism #UN",0
@user is his shoulder a legit concern? 'Expects to play' isn't reassuring 2 games into the season after having shoulder problems.,3
@user left wing panic because Hillary is weak and they know it this is a revolution a movement nothings going to help the left TrumpPence,0
"When anger rises, think of the consequences. #quote #wisdom #anger",0
"Before the year ends I'll probably get master 12s or flu games, true blues, and space jams.",2
Watch this amazing live.ly broadcast by @user #lively #musically,1
@user there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage,0
On the drive home today I heard a censored version of Spirits by The Strumbellas. 'Guns' replaced with 'dreams'. Just NO. #awful #censorship,0
It hasn't sunk in that I'm meeting the twins,2
@user breezy luvvvv,1
Worry makes you look at the problem and God makes you look at the promise. #problem #promise #worry #fear #faith #God #theanswer #spiritu...,2
Extreme sadness,3
@user My liver is elated that isn't us,1
@user The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.,1
Just watching crimewatch what kind of sick fuck touches 6 year olds 😡😡😡😡 shit like this makes me fume!!!,0
My heads still in Ibiza but my body is sat at me desk at work #depressing,3
@user just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy,0
A black female LEO💙 was shot 8 times and died in Philadelphia --Where's the #outrage black people? @user #Sharpton #blm #TheFive,0
"I love my mother, but talking about the recent horrific murders with her is exhausting. Is this really how America feels?",1
i already gets aggravated too fast like why aggravate me on purpose?,0
@user something a cyber bully would say,0
I'm a nervous wreck omg,3
@user Lol yeah I read that but I stayed up and didn't nap tillI collect 3 people who I think they've got me 😂😂!!,1
@user @user oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either,0
@user those sparkling looks like a gay vampire 😁,1
@user growl!!!,0
"tones - \n: 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her",1
"I start work tmrw yall, i'm nervous lol",1
THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic,0
"Was going to get a new #horror movie #tattoo tonight, but my artist flaked out on me for the 3rd time &amp; said he was done tattooing!",0
It were during the past's mistakes- similar to terror was pretty remarkable.,2
I don't ever know how to change the vibe once it's ruined. Is that considered holding a grudge? 😅,0
@user looking like @user in his heyday,1
Ffs clan... seriously never been so disheartened,3
@user just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do... #sike #losers,0
Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor,0
"I either look like a raging bitch, or I'm obnoxiously laughing at something not that funny. I don't think there's any middle ground.",0
My son 11 has 128 friends on Facebook and yet is moping around the house complaining he has no one to talk to. I'm right here son,3
@user great programme tonight #sad #upsetting #extremeworld,3
Remembering those day when u still did'nt know kpop n thinking about how sad your life was without it - Kpop fan,3
Tremor!!!\n #tremor,3
@user it's 5679787. Cannot DM you as we don't follow each other. Not such a  #party #fail #letdown,3
@user otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves,2
World wants #peace from #terrorism #WorldPeaceDay #internationaldayofpeace,2
Every time I hear @user organ kick in on the new @user I break into the goofiest smile.,1
Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,0
@user i like cold gloomy weather,1
Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾,3
"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",1
"Like keep grinding boy your life can change in one year, and even when it's dark out the sun is shining somewhere...'",2
"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'",2
@user @user shot by black police woman Typical looney toon thinking. #Hillary #divide  #chaos,0
Imagine being bitter when your bias is dating &amp; sending threats to their partner. Like why? That's nasty. And they don't even know you exist,0
Halloween party coming soon! #turnt #ruinT #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #haunt #kittens,1
"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan",0
The book im riteing about wots happond has made them moor angry but im not here to plese man or hide the eval deeds of some,0
Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,1
Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,1
All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS,1
"@user butter up the walls, nightmare",3
@user @user shot by black police woman Typical looney toon thinking.#Hillary #divide #anger #chaos,0
I feel horrible. I have accounting today but physically and mentally am not okay 😪,3
I found #marmite in Australia. `:),1
OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH,0
Happy Birthday shorty. Stay fine stay breezy stay wavy @user 😘,1
I really hate Mel and Sue. They think they're hilarious and they're just awful,0
@user not only are your buses unreliable your e ticket app is too unable to get on two buses and late for work #fuming #useless reply,0
@user try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious,1
"With a very tired body and mind and sparkling teeth I say to all my followers, good night and if there is an apocalypse; good luck. #aspie",1
@user @user I'm despondent,3
Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA,0
But guess what ? I'm sober,1
Am I watching #BacheloretteAU or Zoolander ?  #samvrhys,1
Probs spent a grand total of five minutes sober since Sunday evening :) #freshers,1
Ugh.. Why am I not asleep yet. Fml. I think low key I'm afraid I might miss something. #SleeplessNight #sleepy,3
"@user A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism",0
Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,0
@user @user @user Do your fuc*ing job and report the news.Just another bully to go in the basket.Freedom or fear???,0
@user @user yes it's shocking how islamophobic Indias are considering how many Muslims live there,0
Fellaini has been playing ahead of this guy...just let that sink in,3
@user I knew you were going to do that. I would definitely buy if I didn't live in Texas where you can't play DFS. ... so depress,3
"Does anyone know, are both Sims in a dual sim phone both locked to the same network! #worry",3
But i'll be a pity. 🐑 #lively,1
The kid at the pool yelling is about to get a foot up his ass. #shutup #parents #kids #horrible,0
@user this sad truth!,3
So happy my next class is canceled bc..im od tired 😭,1
.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.,0
@user @user what did I do to offend you? 🙄😭😂,3
"If Troyler will die, I'm gonna die with them\n#troyler #sadness #fuckin'lifeisnotafairytale",3
"Aidy: *has a physics question*\nAidy: '... ok, I'm not gonna ask Tristan cause I don't wanna aggravate her'",0
"Even at this level, rojo still manages to play god damn awful. #MUFC",1
The moment of the day when you have to start to plaster a smile in your face. #depression,3
"I have learned over the years that when one's mind is made up, this diminishes fear. –Rosa Parks #quotes #motivation",2
